id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,children_school,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,office_raion,railroad_terminal_raion,big_market_raion,full_all,0_6_all,7_14_all,0_17_all,16_29_all,0_13_all,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,public_transport_station_km,public_transport_station_min_walk,kremlin_km,big_road1_km,big_road2_km,railroad_km,bus_terminal_avto_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,big_church_km
24025,41940,46,28,2,12,1,1973,2,6,Investment,Chertanovo Juzhnoe,9282438.657,143661,0.153279465,0.127375905,8356,8429,NA,3,0,9,3,no,no,112221,8356,8429,19887,22516,15922,41,2,0,16,0,1,14,188,19,2.55880297,1.702348925,20.4281871,1.702348925,0.191809804,2.616520146,0.10939362,0.273361877,1.078362114,12.94034537,21,1.069988556,1.755993665,0.154512675,1.854152102,16.26864266,0.772460165,2.92608587,0.650955792,5.450055743,13.35450472,6.32961813,0.684880947,4.863392502,5.643323725,15.02959183,1.212788078,0.865893914,8.538976743,1.630949992,0.565760602,0.976914241,0.643499033
24027,41940,38,19,2,17,1,1994,1,8,Investment,Juzhnoe Butovo,26155137.04,178264,0.137846204,0.041116354,14080,14892,NA,1,0,4,4,no,no,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,0.741508132,0.487107877,5.845294519,0.487107877,0.446814681,2.831272574,0.109918934,1.637101547,2.048228003,24.57873604,47,2.048228003,3.5029798,0.076265225,0.9151827,22.32664142,2.017746182,3.254864126,0.195074019,4.929192485,11.93635969,4.04263244,0.061774369,1.810087538,8.263286703,15.02540729,6.522384606,3.486069687,13.66731776,4.862541046,0.25456574,4.548569699,2.45465657
24033,41940,60,42,7,9,1,1968,3,6,Investment,Ochakovo-Matveevskoe,17526506.21,118843,0.133372781,0.309479124,7454,7715,990,0,0,6,4,no,no,111023,7454,7715,18269,29595,14168,81,1,4,66,0,2,134,106,57,8.052096503,5.514908787,66.17890545,5.514908787,0.256272842,1.642006906,0.338183676,1.767604451,0.431845926,5.18215111,63,0.431845926,1.950629613,0.204307429,2.451689152,9.60860168,2.302043603,2.552492727,0.3707911,17.39112323,11.56155363,0.513975344,0.25888417,4.965438605,7.833585047,7.948056772,3.449449624,4.240878587,4.627620241,3.65743111,0.542270986,1.54324698,2.979992284
24034,41940,38,19,15,16,1,1981,1,8,Investment,Nagatinskij Zaton,9589336.912,115352,0.372602044,0.049637257,6880,7759,229,1,0,3,0,no,no,76284,6880,7759,17700,15164,13729,83,1,0,67,1,1,143,84,15,3.306130052,2.206787098,26.3340345,2.194502875,0.164971791,1.700693255,0.142157428,0.148791533,4.971443424,59.65732109,2,5.201222932,7.049174832,0.150364416,1.804372991,9.269704937,3.72574117,4.132536062,1.879782697,7.265563574,8.470018052,4.984166432,1.001579643,1.66662825,10.53227317,7.686523123,0.482501194,0.421566925,3.412010585,1.249140192,0.457046348,1.937994849,1.796780038
24047,41940,76,45,16,16,1,1980,3,10,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,19083,NA,5,0,15,2,no,no,165727,19223,19083,45170,35793,36035,3,0,0,4,0,0,0,176,176,2.444686938,1.678335364,19.35929063,1.613274219,0.454537836,0.108933777,0.069725264,0.953981859,2.486731503,29.84077804,16,2.523302821,3.500896259,0.103087828,1.237053932,13.42961541,4.554703532,5.517765611,1.58635656,6.468321222,5.797084729,0.671388105,0.456676214,0.772241959,2.637802965,8.057178243,3.56700369,1.207466176,4.234466763,2.690796922,0.719141496,1.002474278,1.260961337
24049,41940,44,24,3,5,5,1961,2,5,Investment,Preobrazhenskoe,5586342.585,83502,0.086219843,0.040242764,3381,3478,2729,3,0,1,11,no,no,57405,3381,3478,8444,11155,6372,73,0,0,121,5,22,156,55,13,1.499267366,1.045513346,12.52545532,1.043787944,0.430971796,0.821720943,0.148407571,1.113193576,1.716647906,20.59977488,18,1.777508858,2.414261752,0.097635103,1.171621236,8.493674235,3.882061817,4.881662117,0.815000709,1.662963077,20.94989797,3.44683007,0.652234095,1.777142852,2.357607765,2.011099445,1.206726145,0.704177139,1.65433339,0.492325041,1.163794747,0.585300339,0.43528624
24055,41940,38,18,2,17,1,2007,1,7,Investment,Solncevo,11324091.93,113897,0.083809588,0.371148999,8340,7065,750,2,0,5,1,no,no,125111,8340,7065,17908,31549,14555,43,352,79,126,23,181,278,131,187,2.841065716,2.058630546,24.70356655,2.058630546,0.461936716,1.053400389,0.271204299,0.853610611,2.31465124,27.77581487,34,2.31465124,3.161091584,0.083641445,1.003697345,16.68787513,1.505886075,1.79333153,1.087925028,12.34882323,10.5281896,0.87633143,0.753928535,2.1493473,5.595799831,9.09467944,3.916209728,0.798951466,6.357022975,6.291412309,0.602487644,1.393261781,3.143931247
24059,41940,44,30,1,5,1,1960,2,5,Investment,Horoshevo-Mnevniki,18036436.51,166803,0.232080423,0.111627393,10955,12238,1970,2,0,3,8,no,no,155427,10955,12238,27533,30980,21679,208,99,61,125,38,41,413,99,166,5.309362665,3.811144356,36.8712262,3.072602183,0.333942232,2.217026034,0.287850572,1.291034415,4.577760604,54.93312725,81,5.435764813,5.707480835,0.200463822,2.40556586,9.858822753,0.102840824,0.929404227,2.665993293,8.093751133,23.09436547,3.200651813,0.051007499,2.163620574,1.24441166,2.254627588,1.264181559,0.542849388,3.34313867,1.177265932,1.023426576,0.051007499,1.318474387
24070,41941,48,48,3,22,1,2014,1,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,2.523793307,1.780698378,21.36838053,1.780698378,1.690124396,2.16675932,0.294152886,0.437857035,2.91910099,35.02921188,105,3.326431841,4.038187159,1.055815136,12.66978163,15.75024402,0.718059625,0.954182511,1.720822365,10.10166169,8.281028062,1.948185066,0.844726744,4.24041013,6.372093119,6.8475179,3.459267274,1.811201877,5.842594857,5.247595965,0.742543405,0.743496624,2.452731075
24074,41941,31,15,1,12,1,1981,1,7,Investment,Ljublino,17881913.61,165727,0.260652636,0.133215333,10809,11395,1406,3,0,4,3,no,yes,89971,10809,11395,26333,23273,20866,58,0,0,209,0,20,193,154,94,1.171703154,0.513433582,6.161202983,0.513433582,0.315008959,1.766366469,0.02459598,1.786605612,3.068864679,36.82637615,17,3.068864679,4.365992004,0.107854876,1.294258508,12.30740543,3.287377045,3.933883104,2.193799411,9.084229179,1.202722276,2.863636543,0.436451218,1.927513396,4.184442226,5.303117296,1.044119235,1.183046118,1.645304105,0.704838505,0.302419813,0.706870496,0.969132899
24098,41941,56,37,4,5,5,1959,3,6,Investment,Severnoe Izmajlovo,4190070.548,85083,0.051566848,0.034331497,5586,5487,NA,0,0,4,3,no,no,139322,5586,5487,12962,30010,10406,191,0,0,51,0,0,308,22,26,2.803790495,1.51936673,19.35270765,1.612725638,0.187640987,2.931964953,0.127037923,0.368991424,4.005966472,48.07159767,18,3.839049956,5.017693151,0.172769127,2.073229523,11.75497364,3.194940303,3.217612953,1.549638334,1.59030241,17.57252097,1.144510554,0.817563822,1.86429798,2.164535264,3.249879502,0.789701736,0.605272892,1.478704982,1.539469225,0.773593725,0.991066083,1.023083998
24103,41941,54,32,6,17,1,1989,2,9,Investment,Dorogomilovo,7798452.185,67710,0.199430788,0.081943463,2621,2738,NA,1,0,4,20,yes,no,21040,2621,2738,6674,4630,4999,5,0,0,174,4,58,103,15,7,0.922806929,0.539383581,6.472602972,0.539383581,0.133753934,1.472771423,0.176876029,0.53030668,0.670814606,8.04977527,92,0.670814606,1.02226065,0.349341641,4.192099694,4.465253729,0.438890596,0.486247824,0.185478705,7.563792317,11.86829313,2.066974063,0.567377341,2.564694836,2.304614444,3.732528417,0.777377901,3.511698792,0.617387291,2.258491554,0.874645385,0.625340794,1.437739006
24108,41941,78,NA,9,17,1,NA,2,1,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,1437,NA,0,0,2,3,no,no,7341,1497,1437,3523,1566,2756,0,1,0,0,0,0,1,0,0,2.523793307,1.780698378,21.36838053,1.780698378,1.690124396,2.16675932,0.294152886,0.437857035,2.91910099,35.02921188,105,3.326431841,4.038187159,1.055815136,12.66978163,15.75024402,0.718059625,0.954182511,1.720822365,10.10166169,8.281028062,1.948185066,0.844726744,4.24041013,6.372093119,6.8475179,3.459267274,1.811201877,5.842594857,5.247595965,0.742543405,0.743496624,2.452731075
24110,41941,55,41,6,9,2,1973,3,5,Investment,Presnenskoe,11638050.15,123280,0.068202173,0.042031587,7125,6856,1940,2,1,5,84,no,no,57999,7125,6856,16727,10184,13121,99,6,1,664,240,114,332,76,69,2.236106055,1.432810901,14.07404355,1.172836962,0.794334596,0.675880597,0.346557969,0.351630525,1.221875087,14.66250105,14,1.481849026,3.094999702,0.082231065,0.986772779,4.751067801,0.270761148,0.899113307,0.315507113,6.289391491,16.98058247,3.52619056,0.517010841,1.212228266,3.032965665,3.055363631,1.854536026,0.767678203,0.549959515,1.087475112,1.011646166,0.203559983,1.245164543
24128,41941,55,NA,6,17,1,NA,2,1,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.115405149,5.16796975,62.015637,5.16796975,3.071414724,3.231402829,0.076752842,0.087167939,12.06423286,144.7707944,47,12.41743557,10.93087637,0.733069173,8.796830078,20.36597232,0.440840452,2.606421898,5.493051373,6.304441159,3.048660758,5.178934504,1.320651652,6.988297014,7.525300126,10.88502455,6.592130844,6.401165958,7.707468451,4.850232804,3.235930731,2.543853865,4.167409199
24129,41941,60,NA,9,18,1,NA,2,1,OwnerOccupier,Krjukovo,10842309.74,85219,0.06217241,0.161531741,5767,5648,30,2,0,4,1,no,no,221709,5767,5648,13872,49415,10654,8,146,11,65,2,20,184,131,36,23.4374703,19.57135761,226.917425,18.90978542,0.648343842,15.86621147,0.306573199,0.01149424,1.072801559,12.87361871,28,1.108640038,1.534438072,0.146132241,1.753586897,36.39579596,4.686736656,7.642578904,0.314807085,26.09235853,41.68369501,2.336362156,1.361867402,4.726812847,4.668437887,26.7432612,14.72030949,2.348603792,2.330872986,4.154584278,0.862337789,0.931016136,4.561576843
24133,41941,75,49,2,5,2,1957,3,6,Investment,Sokol'niki,10320473.23,57405,0.523439075,0.042307271,2459,2810,4849,3,0,6,9,no,no,85956,2459,2810,6510,19445,4884,23,1,0,139,11,38,90,58,19,1.15863207,0.802381819,9.139234065,0.761602839,0.751058967,1.177156429,0.023011964,0.411645972,2.469261716,29.63114059,97,2.323108632,3.438182545,0.056264148,0.675169779,5.375499798,0.869891672,2.40614036,0.587247428,3.357110329,12.99952868,1.708359365,0.562629191,0.341356949,0.23751959,2.201594715,0.751758953,0.973728006,3.051270797,0.755891825,0.374532251,0.128031689,0.246773652
24134,41941,35,14,1,12,1,2002,1,9,Investment,Juzhnoe Butovo,26155137.04,178264,0.137846204,0.041116354,14080,14892,NA,1,0,4,4,no,no,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,0.952256475,0.581158023,6.973896281,0.581158023,0.452987877,2.942419483,0.061394432,1.606902038,2.14227815,25.7073378,47,2.14227815,3.713728143,0.103431654,1.241179847,22.22217232,2.078898951,3.287483337,0.311821304,4.909690869,11.91685808,4.023130824,0.061748842,1.568479099,8.243785088,15.00590567,6.417976274,3.466568072,13.64781615,4.786622258,0.140341911,4.497459833,2.505488531
24137,41941,56,NA,19,19,1,NA,2,1,OwnerOccupier,Nagatinskij Zaton,9589336.912,115352,0.372602044,0.049637257,6880,7759,229,1,0,3,0,no,no,76284,6880,7759,17700,15164,13729,83,1,0,67,1,1,143,84,15,2.831087578,2.18755877,25.3393177,2.111609809,0.594672075,1.530893141,0.623781154,0.03018165,5.031697868,60.38037442,2,5.571970741,7.061602531,0.123632213,1.483586552,8.447341635,3.007355804,3.491497869,1.734859808,7.521034824,8.2501616,5.239637682,0.369647954,0.203263368,10.31241672,7.557881825,0.55712359,1.119669149,3.782758395,0.718109252,0.743304306,2.039248991,2.443113345
24149,41942,49,30,1,4,2,1952,2,7,Investment,Jaroslavskoe,8338438.453,94236,0.037753826,0.127811589,5991,7287,320,1,1,3,5,no,no,81980,5991,7287,16291,18679,12396,34,2,0,66,0,11,60,125,11,9.091711212,6.559178262,79.42483193,6.618735994,0.568298896,1.59987056,0.571506516,1.787783135,0.797429165,9.56914998,84,3.282718491,4.932257927,0.10892197,1.307063644,14.91582826,0.372025286,0.506748378,0.202368573,15.78362288,5.226332487,10.13991972,0.738819945,6.351898676,8.118743833,10.80379628,0.545243912,2.738466115,5.068480448,0.568298896,1.149404813,0.895544453,0.906026554
24156,41942,138,65,17,18,6,2004,3,10,Investment,Obruchevskoe,6050064.566,78616,0.16752567,0.093442564,4215,4635,3300,2,1,4,5,no,no,83844,4215,4635,10896,15835,8301,38,0,0,4,0,0,84,36,66,4.109033933,1.892487985,21.16800888,1.76400074,0.383918232,1.204925049,0.344775495,1.131245467,6.793186298,81.51823558,33,7.013714121,10.06354724,0.209332187,2.511986238,10.63980176,0.265165913,4.765038204,4.455588175,9.620075633,6.677373837,2.147883371,0.254022498,2.555522128,6.792088937,3.09392279,1.923859745,1.85240024,3.119892663,3.626142157,0.184247607,0.382390971,1.204925049
24160,41942,54,NA,17,19,1,NA,2,1,OwnerOccupier,Poselenie Shherbinka,7878765.473,32241,0.05707006,0.211401214,2041,1892,NA,0,0,1,0,no,no,39873,2041,1892,4724,7467,3681,0,1,0,0,0,0,2,0,0,13.48660502,7.452168749,89.62640337,7.468866947,3.545038002,2.088125664,0.013266327,1.16412343,2.919158316,35.0298998,39,2.902460118,7.671926416,0.392615736,4.711388834,28.15157234,1.921730588,4.373373313,1.133269037,11.68754763,21.41862155,3.405386283,2.97212885,5.887086033,13.90903436,21.30879926,12.34782747,8.329412807,23.14957962,10.47349671,0.557908016,2.781995412,4.228441584
24161,41942,36,14,6,17,1,2006,1,9,Investment,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,9292,2620,0,0,3,3,no,no,78507,9347,9292,22071,15929,17469,68,204,14,237,47,88,413,94,96,3.288023806,2.31506937,27.78083244,2.31506937,0.533787912,2.300560434,0.259177447,1.644276613,1.339139842,16.0696781,10,1.3999018,2.11101461,0.210085103,2.521021234,11.54577972,1.063347644,1.351877616,0.11407684,18.02023723,20.04244894,6.022302919,0.527660263,1.457504269,6.218684915,7.059774025,3.649810355,3.451643471,7.049109564,0.533787912,1.264771217,0.28837319,0.859723269
24169,41942,47,NA,2,3,1,NA,2,1,OwnerOccupier,Poselenie Filimonkovskoe,35747947.91,2546,0.548991609,0.034656082,175,168,NA,0,0,0,0,no,no,2942,175,168,411,628,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.14344449,14.3385449,159.7749027,13.31457522,7.465533087,12.53591035,0.142926869,0.247327448,15.32800763,183.9360916,24,14.72077726,17.69799425,4.383928657,52.60714388,28.73814133,4.544916838,5.21773505,6.672811964,22.87577912,16.7570728,12.34335969,5.54192364,14.11403251,14.3081921,19.40772505,16.1586234,13.64525026,18.40280201,13.88652132,5.309768372,5.309768372,10.04161102
24186,41942,76,44,16,13,1,1976,3,10,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,10311,NA,1,0,9,6,no,no,61396,9753,10311,23849,11588,18732,35,0,0,20,0,0,14,246,22,2.052237688,1.221210909,11.11338403,0.926115336,1.222099597,0.282183016,0.229396786,0,0.870124261,10.44149113,23,0.870124261,1.613379377,0.131565988,1.578791858,10.72907938,0.930173065,4.389710406,0.198022261,11.35807006,14.11719445,2.853656674,0.88741432,2.179393128,3.874279673,4.528226515,1.146609812,3.37582021,2.828144197,2.500939786,0.420980999,0.12288994,0.117404114
24192,41942,81,43,14,14,1,2007,3,10,Investment,Zapadnoe Degunino,7632939.805,78810,0.051843748,0.43788524,5519,5735,1084,0,0,5,3,no,no,87713,5519,5735,13390,17236,10557,55,11,0,28,1,2,95,58,57,2.57447459,1.27489221,11.62421216,0.968684347,0.112319111,1.928905724,0.307846969,0.589848931,2.517980278,30.21576333,12,2.517980278,4.677930875,0.169228542,2.030742508,13.49751048,0.65580025,3.580121089,0.696657284,12.89607124,15.31616451,1.146903386,1.417984137,1.511581326,6.270362344,6.155038387,2.325826764,0.802242602,2.758935874,1.999786523,0.696919181,0.424496053,0.131902734
24200,41942,44,27,8,9,1,1968,2,5,Investment,Hovrino,5264733.751,80791,0.184282943,0.050755569,5195,5469,145,0,0,1,1,no,no,81887,5195,5469,12655,21910,10012,58,1,0,18,0,0,113,52,88,5.181766305,2.303629886,20.13591915,1.677993262,0.230596325,0.502453841,0.71852064,0.104615823,2.202152081,26.42582498,12,2.030532287,4.865837617,0.099794367,1.1975324,14.63231507,1.357792868,1.929186598,1.227027728,12.07049026,17.40242726,4.13439157,0.42627848,2.924394442,2.599937602,6.057698357,2.692731231,2.819342986,1.630252242,1.712705875,0.479353483,0.519151346,0.517811603
24202,41942,42,42,12,17,1,2014,1,1,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.058909358,5.141832786,61.70199343,5.141832786,3.232363156,3.395083416,0.235325265,0,12.07131015,144.8557218,47,12.3912986,10.87438058,0.835798233,10.0295788,20.52526418,0.417759258,2.771406791,5.429417734,6.278304194,3.022523793,5.15279754,1.214143593,6.962160049,7.499163161,10.85888759,6.745095732,6.375028993,7.681331486,5.001440246,3.389364593,2.56813739,4.274536868
24211,41943,47,30,1,12,5,1967,2,9,Investment,Shhukino,7963518.819,105663,0.126499246,0.161975568,6700,7010,4508,3,0,7,5,no,no,166803,6700,7010,16161,31968,12927,44,0,0,277,0,12,304,63,32,1.380386974,0.981291154,11.25503891,0.937919909,0.385286096,1.617993469,0.335978478,1.55885345,2.159927857,25.91913428,26,2.619442661,3.39554043,0.253567101,3.042805213,12.13362295,3.14895932,3.481076941,0.247705021,6.122972292,31.82977636,1.387224131,0.418187958,0.303678182,4.086906365,4.316253618,0.325277362,1.73389609,3.622070069,2.031555007,0.656032657,1.343842323,2.959023653
24216,41943,61,34,5,22,1,1992,2,10,Investment,Ramenki,18800000.1,125111,0.169625419,0.019508796,8371,7687,176,5,1,5,11,no,no,61039,8371,7687,19215,15495,15224,78,2,0,99,1,0,135,98,80,2.064667239,0.889172531,10.67007038,0.889172531,0.196834638,0.587047656,0.117089672,2.889254291,5.054013704,60.64816445,33,5.502968626,7.732394814,0.449593977,5.395127724,9.41066791,2.402312202,4.373358323,1.843716224,12.92773209,11.38896613,5.1269903,0.553286411,2.677247004,8.792530691,7.236764315,2.857394969,1.463799616,3.420356193,3.164057431,0.66213034,1.493919956,3.555509009
24225,41943,57,37,8,9,1,1969,3,6,Investment,Chertanovo Severnoe,6206098.885,111874,0.12812331,0.089039719,4720,7976,NA,0,0,11,5,no,no,125354,4720,7976,14552,27006,12093,24,0,0,0,0,0,56,93,8,2.192554203,0.780336711,5.69619255,0.474682713,0.281241634,3.276312131,0.362222993,0.739765405,4.203188377,50.43826052,21,4.333719027,6.913219209,0.216895287,2.60274344,13.6794556,0.66092216,5.217322804,1.458117831,7.843459331,10.07532036,4.474432843,0.144167697,2.32621747,8.040004177,10.58781358,1.505520219,3.914105558,5.193952821,0.281241634,0.276182366,0.895755333,1.048638979
24228,41943,59,34,5,0,1,0,2,0,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,629,NA,0,0,0,1,no,yes,13890,656,629,1542,3134,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.233954565,5.801570545,69.61884654,5.801570545,3.41997061,5.406077673,0.193456792,0.309299783,9.688974124,116.2676895,47,9.692973808,13.78073735,0.844053837,10.12864604,22.56765524,1.444097663,4.585950641,3.852319982,12.90903719,6.328276,10.53321745,1.080226534,9.790860611,8.883295589,14.16463979,8.175954794,5.089824985,10.98708369,7.098232047,4.909210579,4.267267288,4.601111343
24236,41943,63,38,3,3,1,1941,2,12,Investment,Vnukovo,15319902.35,21040,0.051548926,0.036270089,1491,1318,200,1,0,1,1,no,no,1285626,1491,1318,3307,281232,2645,25,774,97,254,1,173,845,101,113,6.833622426,5.701067371,68.41280846,5.701067371,0.475860701,7.741966832,0.187515424,2.100413752,1.197498634,14.3699836,103,3.0087735,4.049402366,0.178420725,2.141048702,25.08180936,1.618512852,4.938198566,0.782253983,19.1869662,17.36633257,9.821733527,4.640815073,6.500524657,6.694684245,15.71891214,11.57358081,6.031742405,14.71398909,12.57569009,1.707616274,3.861514793,4.267081808
24250,41943,53,30,6,14,1,1996,2,8,Investment,Butyrskoe,5027634.003,68630,0.045674312,0.460556389,4571,4386,NA,1,0,5,14,yes,no,155572,4571,4386,10572,32228,8482,59,0,0,100,0,2,158,42,12,4.026647343,2.250930015,15.51048462,1.292540385,0.303265477,1.335039513,0.214689928,0.854761232,2.480410584,29.76492701,51,3.003398683,4.437035091,0.149555807,1.794669685,8.68264034,0.450054349,2.251567152,0.110000987,7.786206604,16.39926404,4.261905585,0.400415116,2.669692156,6.4591732,6.343849243,2.168915189,2.577302724,1.936537561,0.804527544,0.821139609,1.364271229,1.520024202
24258,41943,32,19,2,5,1,1965,1,5,Investment,Severnoe Tushino,9249237.174,156377,0.374067926,0,10190,11319,1145,3,0,5,0,no,no,53786,10190,11319,26095,11372,20140,50,7,1,16,0,2,165,93,58,1.137725003,0.444058707,5.328704482,0.444058707,0.540763894,0.740132483,0.263904992,1.082659827,4.432930215,53.19516258,4,4.544353439,6.414563963,0.199899908,2.398798901,15.45204132,1.755182672,2.690332387,1.148248314,6.432194351,21.63684316,1.338372482,0.287548942,2.284602875,8.416815753,4.738862032,0.679092517,1.137421485,8.486521304,1.005488871,0.266129413,0.287548942,1.401317603
24260,41943,63,38,7,9,1,1973,3,8,Investment,Vostochnoe Degunino,3875439.354,94564,0.100505636,0.219006007,6222,6746,NA,1,0,4,3,no,no,64931,6222,6746,15801,12584,12121,39,0,0,2,0,0,1,134,24,1.280782205,0.803640504,9.643686048,0.803640504,0.109473993,1.472742119,0.195930977,0.316657859,1.76849802,21.22197625,64,1.76849802,2.486854107,0.135085098,1.621021177,11.85139434,0.464973985,5.379302117,0.351826257,11.21676243,17.00784334,3.87661175,0.1499208,2.126896193,4.591053536,4.47572958,1.175385632,3.531950967,4.455435579,2.171582283,0.48640333,0.533078579,1.40395151
